"experiment_id"	"Harvest.Date"	"Run"	"Plate"	"Column"	"Row"	"species"	"normalized_OD"	"qpcr_4plex_Cy5.356."	"qpcr_3plex_TR.360."	"qpcr_3plex_FAM.361."	"qpcr_4plex_FAM.492."	"qpcr_3plex_HEX.500."	"qpcr_4plex_TR.502."	"qpcr_4plex_HEX.519."	"nmr_row"	"nmr_column"	"nmr_rack"	"nmr_position"	"unknown1"	"unknown2"	"unknown3"	"Butyrate"	"Isovalerate"	"Leucine"	"Valine"	"Isoleucine"	"Propionate"	"unknown4"	"Ethanol"	"Lactate"	"Isocaproate"	"unknown5"	"Alanine"	"unknown6"	"Acetate"	"unknown7"	"unknown8"	"Methionine"	"unknown9"	"Glutamate"	"Isobutyrate"	"Succinate"	"2-Oxoisocaproate"	"Aspartate"	"unknown10"	"Asparagine"	"Lysine"	"Choline"	"Proline"	"Cystine"	"unknown11"	"Glycine"	"Glycerol"	"unknown12"	"unknown13"	"unknown14"	"Betaine"	"Serine"	"Isopropanol"	"Pyroglutamate"	"Threonine"	"Trehalose"	"Lactose"	"unknown15"	"unknown16"	"unknown17"	"unknown18"	"Uracil"	"Uridine"	"unknown19"	"unknown20"	"Cytosine"	"unknown21"	"Cytidine"	"Adenosine"	"Inosine"	"unknown22"	"unknown23"	"unknown24"	"unknown25"	"Urocanate"	"Fumarate"	"Tyramine"	"Tyrosine"	"Histidine"	"unknown26"	"Tryptophan"	"Phenylalanine"	"unknown27"	"unknown28"	"unknown29"	"unknown30"	"unknown31"	"UMP"	"Hypoxanthine"	"unknown32"	"Adenine"	"unknown33"	"unknown34"	"unknown35"	"Formate"	"AMP"	"Nicotinate"	"Nicotinamide"
"253A"	"1/11/2017"	2	5	3	"A"	"361,492"	0.030158329	NA	1.10191e-05	1.484165757	0.081425426	NA	0.000371344	0.001391394	"B"	12	1	"1B12"	0.011391	0.0081099	1.4032	1.7909	1.7503	6.4619	2.8366	1.855	0.1656	0.028478	1.1054	3.5636	0.11876	0.24584	3.023	0.79938	1.2893	1.8363	0.41163	0.82172	0.11207	0.80411	0.12031	1.0043	0.12768	0.65642	0.13448	0.61261	2.5084	0.18085	0.48599	0.16944	0.040339	0.43834	0.17439	0.083516	0.87254	0.19526	0.36901	0.73377	0.17611	1.9146	1.3836	0.010469	0.0074117	0.0021112	0.0038444	0.0058759	0.0043149	0.03457	0.0099279	0.007118	0.0079873	0.0033299	0.0038695	0.0057034	0.010475	0.0016211	0.0027103	0.0055281	0.0016779	0.0086858	0.00076096	0.00037883	0.35329	0.3307	0.1389	0.34346	0.18979	1.0298	0.035966	0.0088716	0.030891	0.014363	0.031081	0.042021	0.0099875	0.01026	0.055677	0.013727	0.010227	0.0031381	0.091916	0.0016456	0.0092119	0.0041777
"154A"	"1/10/2017"	1	5	4	"A"	"361,500"	0.020266673	1.84809e-07	3.2622e-05	2.017756989	NA	0.030030061	NA	0.000191964	"C"	1	1	"1C1"	0.010175	0.0073743	1.3398	1.7066	1.6458	6.14	2.7021	1.7516	0.15669	0.02658	1.0298	3.6067	0.1138	0.23344	2.8583	0.72291	1.2477	1.7503	0.39245	0.78011	0.10955	0.76466	0.11535	0.95241	0.12337	0.63463	0.12725	0.57761	2.3771	0.17734	0.46331	0.16591	0.038899	0.41559	0.18429	0.079935	0.82783	0.18493	0.35069	0.70111	0.17068	1.8441	1.33	0.008149	0.007262	0.0017037	0.0028775	0.0062303	0.0051765	0.036423	0.010856	0.0055282	0.0058167	0.0023862	0.003492	0.0052826	0.010213	0.0014554	0.0026741	0.0060896	0.0031469	0.0088771	0.00070836	0.00035106	0.32904	0.31866	0.12647	0.32665	0.18154	0.97656	0.034625	0.0081661	0.030667	0.013699	0.026904	0.041413	0.0097863	0.0092562	0.044067	0.013984	0.009065	0.0043301	0.085627	0.0027079	0.0085615	0.0025714
"281A"	"1/11/2017"	2	8	1	"A"	"0"	0.004266664	NA	NA	NA	NA	NA	NA	8.98137e-05	"C"	2	1	"1C2"	0.011874	0.0094351	1.4807	2.0093	2.1201	6.8675	3.0348	1.9088	0.17395	0.02863	1.0164	1.2349	0.12962	0.25928	3.156	0.7976	1.0727	1.9844	0.42454	0.85075	0.1224	0.84933	0.12964	1.0662	0.1412	0.71049	0.14649	0.63831	2.6413	0.19858	0.52586	0.18429	0.23619	0.45261	0.18217	0.17143	0.98969	0.25409	0.43537	0.76714	0.20053	2.1243	1.4924	0.35235	0.063453	0.001796	0.0016372	0.0061031	0.006276	0.029798	0.019245	0.0068704	0.0063635	0.0022867	0.0032602	0.0066363	0.068128	0.0045299	0.002806	0.0065552	0.0022621	0.010624	0.00062605	0.00044863	0.35552	0.36962	0.11361	0.37841	0.20515	1.0864	0.04473	0.025443	0.035648	0.023249	0.032063	0.039298	0.0081018	0.010432	0.012171	0.015804	0.010904	0.0043746	0.022205	0.0011654	0.0036126	0.0073659
"133A"	"1/10/2017"	1	3	3	"A"	"356,500"	0.181066653	4.243428663	NA	NA	NA	0.013294727	NA	3.95279e-05	"C"	3	1	"1C3"	0.011942	0.0082906	2.1236	2.2896	4.1857	4.4917	1.8112	0.92577	1.2062	0.023414	0.95294	0.34075	0.17928	0.20363	1.0557	1.1919	1.7769	2.5267	0.39383	0.75395	0.11451	0.76479	0.15733	1.0238	0.12747	0.63899	0.13451	0.57422	2.3798	0.15619	0.44193	0.10186	0.039689	0.41892	0.15764	0.085877	0.64394	0.14754	0.36746	0.45778	0.16012	1.8934	1.1133	0.02876	0.020478	0.0016889	0.0020504	0.0065463	0.0062576	0.019809	0.016578	0.0062973	0.0055855	0.0024074	0.00337	0.0066799	0.022706	0.0051546	0.0028273	0.0060614	0.0023535	0.0090932	0.0007238	0.000433	0.30965	0.33433	0.10881	0.33832	0.18443	0.96346	0.037144	0.014246	0.031372	0.024095	0.024865	0.03893	0.031563	0.01353	0.011342	0.014621	0.0086071	0.0041694	0.019744	0.0023584	0.0083653	0.0015302
"214A"	"1/11/2017"	2	1	4	"A"	"492"	0.064658332	NA	NA	NA	21.55323353	NA	NA	1.34969e-05	"C"	4	1	"1C4"	0.015051	0.0096751	1.5446	2.2784	2.5556	7.0105	3.1866	1.9542	0.18038	0.028829	1.0803	1.1078	0.12833	0.2654	3.3954	1.6675	0.98384	2.0252	0.43225	0.88761	0.12	0.86404	0.12686	1.1593	0.13641	0.70161	0.14928	0.66734	2.7058	0.19027	0.52456	0.17323	0.21033	0.49418	0.17053	0.16845	0.9537	0.1765	0.41623	0.45575	0.18471	2.1039	1.3987	0.34191	0.0049936	0.0012161	0.0023329	0.0019536	0.014918	0.043371	0.0080008	0.0084695	0.013566	0.0023874	0.0036328	0.0051365	0.033162	0.0029381	0.001175	0.00058708	0.00095517	0.00085629	0.00013176	0.00053255	0.3807	0.35069	0.1391	0.37282	0.19265	1.1051	0.041542	0.021527	0.023252	0.022093	0.019856	0.041803	0.010476	0.012466	0.068815	0.0063042	0.0080384	0.0027982	0.017071	0.00090571	0.0036549	0.0073013
"234A"	"1/11/2017"	2	3	4	"A"	"356,502"	0.187858331	3.013336774	NA	9.93538e-06	NA	NA	0.009095911	0.001165996	"C"	5	1	"1C5"	0.013517	0.0088867	2.2964	2.5187	5.5845	3.6934	1.5058	0.82032	1.337	0.024367	0.99709	0.3432	0.19462	0.20548	1.0786	1.3677	1.5738	3.0247	0.40424	0.77686	0.11901	0.78898	0.18014	1.0812	0.13184	0.65818	0.13837	0.59288	2.4565	0.15407	0.4368	0.082465	0.040109	0.4335	0.15378	0.087219	0.54143	0.15206	0.38318	0.47685	0.17823	1.9526	1.1512	0.02919	0.021756	0.001983	0.0020976	0.0064356	0.0072795	0.020848	0.0176	0.0064486	0.0059861	0.0019255	0.0033628	0.0061462	0.024132	0.0048127	0.0031554	0.0069448	0.0023386	0.0095744	0.0007321	0.00062387	0.32047	0.34572	0.11396	0.34933	0.18878	0.9937	0.038018	0.014678	0.033121	0.021771	0.025078	0.040267	0.034238	0.014347	0.010964	0.015047	0.0086761	0.004373	0.018929	0.0019872	0.0089736	0.0019633
"132A"	"1/10/2017"	1	3	2	"A"	"356,492"	0.174366673	8.008539518	NA	9.32303e-06	0.204072995	NA	NA	6.50068e-06	"C"	6	1	"1C6"	0.012574	0.0084053	2.0883	2.2727	3.9555	4.6402	1.8572	0.93661	1.1755	0.022848	0.95804	0.33976	0.17617	0.20374	1.0251	1.1806	1.8244	2.4492	0.38876	0.75173	0.11352	0.76156	0.15483	1.0189	0.12611	0.63623	0.13384	0.57097	2.3732	0.15921	0.44256	0.11328	0.039401	0.42266	0.17364	0.085317	0.65672	0.14504	0.37261	0.45099	0.15818	1.8762	1.1018	0.028396	0.01572	0.0021789	0.0025703	0.0058093	0.012274	0.016553	0.016613	0.0073882	0.0071626	0.0022374	0.0031577	0.0061283	0.026491	0.0065789	0.0023035	0.0051531	0.0018832	0.0079827	0.00070392	0.00059588	0.30944	0.33068	0.11075	0.33632	0.1806	0.95854	0.036916	0.014577	0.029667	0.026527	0.025965	0.038011	0.031402	0.016225	0.014549	0.012404	0.0096651	0.002661	0.017578	0.0017925	0.007717	0.0022235
"251A"	"1/11/2017"	2	5	1	"A"	"360,502"	0.017258334	0	0.953492115	NA	NA	5.58474e-05	0.009750789	NA	"C"	7	1	"1C7"	0.010616	0.0078668	1.3439	1.6735	1.6588	6.6073	3.029	2.0752	0.17386	0.029844	0.94075	2.117	0.11123	0.25704	3.3591	0.67267	1.0948	1.8442	0.40551	0.90033	0.10975	0.85046	0.11105	1.0406	0.1249	0.65665	0.13864	0.60913	2.6477	0.17304	0.52368	0.17036	0.20019	0.54723	0.18265	0.16286	0.93337	0.22759	0.39113	0.76107	0.17403	1.7445	1.4184	0.3188	0.019548	0.0015973	0.0070727	0.0027631	0.0033871	0.021695	0.01332	0.010495	0.014713	0.0033598	0.0064009	0.0049393	0.016937	0.0019261	0.0066539	0.0014009	0.0086967	0.001934	0.00091313	0.0012039	0.40363	0.29294	0.16995	0.35237	0.18122	1.0755	0.03986	0.026003	0.019737	0.015214	0.028472	0.044798	0.009969	0.0098546	0.055241	0.0069202	0.01804	0.0027001	0.022741	0.0097908	0.00918	0.0021539
"163A"	"1/10/2017"	1	6	3	"A"	"492,500"	0.091366669	3.2342e-09	NA	3.18374e-05	3.50847049	0.055710738	NA	2.56322e-05	"C"	8	1	"1C8"	0.013567	0.0080318	1.3593	2.0334	2.3703	6.1604	2.7866	1.7111	0.15073	0.024671	1.0028	1.0667	0.11351	0.23297	2.9627	1.4847	0.85886	1.7744	0.37971	0.77927	0.10755	0.75673	0.11429	0.99095	0.12123	0.61783	0.1301	0.58283	2.3816	0.16964	0.46133	0.16007	0.18495	0.437	0.16958	0.14637	0.8414	0.15778	0.36266	0.39552	0.1517	1.8236	1.2503	0.30047	0.0039639	0.00071647	0.0015227	0.000893	0.0028933	0.038037	0.0068308	0.0073222	0.011083	0.0018527	0.0032232	0.0048055	0.016366	0.0023687	0.00078869	0.00051187	0.0012996	0.00095008	0.0008449	0.00071251	0.32779	0.30797	0.11555	0.32822	0.16924	0.96917	0.037531	0.016406	0.019045	0.014057	0.023857	0.034545	0.0096952	0.010301	0.067417	0.0053009	0.0065781	0.0022785	0.014222	0.0010008	0.0034085	0.0071517
"231A"	"1/11/2017"	2	3	1	"A"	"356,361"	0.034958336	0.134205008	NA	0.703731729	NA	NA	NA	0.00011372	"C"	9	1	"1C9"	0.011181	0.0080981	1.5769	1.8393	2.1454	6.3313	2.733	1.6663	0.37282	0.027807	1.0274	3.6346	0.135	0.24174	2.7558	0.81319	1.5473	1.9377	0.4203	0.82389	0.11326	0.81343	0.12451	1.0224	0.12912	0.67548	0.13914	0.60638	2.5322	0.18933	0.48588	0.17355	0.040741	0.47995	0.17559	0.081499	0.86366	0.17766	0.36942	0.63937	0.17886	1.9375	1.35	0.0084242	0.0067392	0.0014329	0.0028736	0.0065059	0.0049904	0.022487	0.01159	0.0058036	0.0063173	0.0027719	0.0036126	0.0060135	0.010951	0.0025301	0.0031894	0.0064286	0.0035578	0.010072	0.00063278	0.00013163	0.352	0.33715	0.13221	0.34771	0.19356	1.032	0.035621	0.0094778	0.032572	0.014395	0.028149	0.045864	0.01113	0.010981	0.047754	0.015284	0.0098358	0.0045786	0.095792	0.0039409	0.0093832	0.0035086
"173A"	"1/10/2017"	1	7	3	"A"	"500,519"	0.268866679	2.44791e-08	NA	4.03124e-05	NA	0.05003015	5.29599e-05	85.54200448	"C"	10	1	"1C10"	0.0094747	0.011176	0.99781	1.0901	1.8477	5.8822	3.6074	2.1783	1.3051	0.046091	0.77069	1.0581	0.095486	0.2597	3.9548	0.54719	2.7463	2.0301	0.47189	0.97391	0.099492	1.0738	0.10224	1.6333	0.1143	0.32324	0.10281	0.43721	2.6396	0.24854	1.3024	0.12922	0.03592	0.40431	0.16986	0.062013	0.79043	0.1365	0.29269	0.59366	0.12328	1.4844	1.1204	0.0059445	0.0049549	0.0032399	0.0020584	0.0042419	0.0043527	0.029542	0.018758	0.005392	0.0044761	0.0019514	0.0024255	0.0037145	0.028828	0.003694	0.0021159	0.0032422	0.0014339	0.0051023	0.0015763	0.0017483	0.47006	0.18365	0.14802	0.2724	0.17415	1.1764	0.033261	0.014766	0.018147	0.01858	0.013185	0.029829	0.0055925	0.010214	0.03512	0.0066172	0.0059462	0.0026389	0.11709	0.00076718	0.004419	0.0057662
"221A"	"1/11/2017"	2	2	1	"A"	"500"	0.048758331	NA	NA	NA	NA	2.191307397	NA	NA	"C"	11	1	"1C11"	0.01394	0.0096677	1.5282	2.4653	2.2186	6.9954	3.1496	2.0007	0.17605	0.027681	1.0457	1.2576	0.12939	0.2635	3.2351	1.2197	0.97247	1.9765	0.41679	0.86409	0.12576	0.79272	0.12615	1.0846	0.14605	0.72139	0.15081	0.62755	2.7014	0.19279	0.52718	0.18653	0.23544	0.46092	0.19332	0.17121	0.98931	0.2502	0.43656	0.74797	0.18388	2.1348	1.5567	0.35626	0.050595	0.0032961	0.003361	0.01106	0.017762	0.038719	0.018061	0.0074829	0.0071705	0.0022396	0.0028377	0.0073761	0.014472	0.0198	0.0037344	0.012664	0.0021351	0.01076	0.00055169	0.00054735	0.36009	0.37493	0.042593	0.38364	0.21237	1.1004	0.099125	0.019142	0.048616	0.017896	0.025691	0.040499	0.028449	0.040262	0.013872	0.017038	0.010338	0.0053192	0.050361	0.0012864	0.0091198	0.002213
"181A"	"1/10/2017"	1	8	1	"A"	"0"	0.000899998	1.1305e-07	NA	1.81366e-05	NA	NA	NA	7.92824e-05	"C"	12	1	"1C12"	0.011397	0.0088718	1.4321	1.9445	2.0517	6.6171	2.9294	1.8366	0.16756	0.027934	1.0133	1.1929	0.1252	0.25004	3.0471	0.77049	1.0512	1.9164	0.40687	0.82782	0.11861	0.82032	0.12508	1.0305	0.13619	0.68725	0.14227	0.61757	2.5592	0.18927	0.50911	0.17719	0.22788	0.43801	0.17762	0.16542	0.96051	0.251	0.41562	0.74176	0.18799	2.0556	1.4403	0.3398	0.061385	0.0016551	0.0017646	0.0063296	0.004838	0.028027	0.018054	0.006521	0.0059384	0.0024992	0.0032709	0.0065277	0.065781	0.0040476	0.0029983	0.0061622	0.0021969	0.010597	0.00034444	0.0010337	0.3439	0.35957	0.10882	0.36638	0.19876	1.0516	0.045269	0.024354	0.034158	0.019468	0.029386	0.038186	0.0078792	0.0096343	0.01143	0.015024	0.010049	0.0046797	0.024103	0.0018935	0.0033758	0.0070495
"111A"	"1/10/2017"	1	1	1	"A"	"356"	0.164566657	1.737581283	NA	NA	NA	NA	NA	0.00014167	"D"	1	1	"1D1"	0.012568	0.0087834	1.9994	2.1871	3.3623	5.2111	2.0965	1.0756	1.1183	0.023189	0.94274	0.36061	0.16806	0.21152	1.0662	1.1038	1.9816	2.273	0.39501	0.76546	0.11433	0.77274	0.14683	1.019	0.12736	0.64656	0.1365	0.58146	2.4106	0.16858	0.45623	0.13118	0.040588	0.43301	0.17312	0.086868	0.73065	0.1492	0.37808	0.46606	0.16609	1.9159	1.1215	0.027684	0.019767	0.0014102	0.0018738	0.0061073	0.0083907	0.019487	0.016009	0.0063719	0.00569	0.0020031	0.0031757	0.0054693	0.021077	0.0058404	0.0025803	0.0067142	0.0026214	0.0094549	0.0004105	0.00033049	0.31569	0.3357	0.11106	0.34196	0.18465	0.97644	0.037217	0.014276	0.031412	0.023835	0.024829	0.038875	0.031905	0.016363	0.01097	0.014448	0.0089358	0.0040426	0.019721	0.0020588	0.0091648	0.0022968
"141A"	"1/10/2017"	1	4	1	"A"	"356,519"	0.305566659	10.80456512	NA	NA	NA	8.44225e-05	NA	67.51722317	"D"	2	1	"1D2"	0.01087	0.0075466	2.0675	1.8307	4.1542	4.3596	1.8773	0.93389	1.9618	0.016234	0.7988	0.39121	0.17919	0.2052	1.2554	1.0562	2.6028	2.6201	0.44	0.8698	0.1008	0.89416	0.16502	1.6059	0.10496	0.40228	0.11451	0.44785	2.521	0.21111	0.96418	0.091877	0.034837	0.45003	0.15861	0.055226	0.60512	0.094289	0.32302	0.34134	0.12902	1.5684	0.91531	0.0071782	0.0053544	0.0022642	0.0016463	0.0040557	0.0062315	0.019436	0.016412	0.0050384	0.0052286	0.0022288	0.0027333	0.0049916	0.016757	0.0055491	0.0026409	0.0041055	0.0016122	0.0063701	0.00035697	0.0017022	0.39678	0.23883	0.1508	0.30101	0.17487	1.0568	0.031964	0.01289	0.021456	0.021718	0.017287	0.031495	0.02559	0.013323	0.020819	0.0087487	0.006839	0.0032243	0.055451	0.0015184	0.0076409	0.0018448
"174A"	"1/10/2017"	1	7	4	"A"	"502,519"	0.297766676	1.76255e-08	NA	4.09974e-05	NA	NA	0.033517824	62.9834242	"D"	3	1	"1D3"	0.0084451	0.011689	1.0021	1.0708	1.9029	5.9284	3.6041	2.1821	1.3333	0.037824	0.79272	1.0752	0.09681	0.26062	4.0062	0.53523	2.9493	2.0498	0.49136	1.032	0.099985	1.0749	0.095079	1.6995	0.1069	0.31539	0.1053	0.4363	2.671	0.26509	1.3116	0.12464	0.033908	0.43754	0.17426	0.05286	0.8038	0.13218	0.31752	0.59271	0.13172	1.4531	1.0653	0.0048133	0.007383	0.0036545	0.0022154	0.0052887	0.0054136	0.029365	0.020095	0.0050396	0.0048116	0.0019584	0.0023091	0.0043616	0.029814	0.0042134	0.0025509	0.0040674	0.00146	0.0048538	0.00073874	0.0020346	0.46858	0.18233	0.15349	0.27413	0.17543	1.1817	0.032893	0.015202	0.02019	0.019261	0.013587	0.029626	0.0058709	0.010664	0.035479	0.0069452	0.0053919	0.0032285	0.1107	0.0018296	0.0060505	0.0054697
"123A"	"1/10/2017"	1	2	3	"A"	"519"	0.241066655	NA	NA	0.000333054	NA	0.000223928	8.13478e-06	113.4997162	"D"	4	1	"1D4"	0.0082243	0.010639	0.98226	1.0077	1.8762	5.7701	3.5533	2.1297	1.3796	0.031351	0.7189	1.0521	0.095008	0.25628	3.9682	0.51553	2.7933	2.0292	0.48766	1.0143	0.097119	1.0602	0.09043	1.6178	0.097022	0.30764	0.10371	0.42481	2.6278	0.25824	1.3485	0.12102	0.031801	0.42906	0.18301	0.050927	0.7878	0.12718	0.30736	0.57806	0.12273	1.4001	1.0141	0.0066292	0.0077395	0.0034504	0.001028	0.0037273	0.0047796	0.028898	0.017787	0.0046055	0.004491	0.0021062	0.00257	0.0046873	0.024801	0.0035364	0.0017838	0.0033981	0.0015761	0.0056341	0.0013478	0.0021582	0.46009	0.17453	0.15531	0.2637	0.173	1.1689	0.032207	0.014527	0.01659	0.018459	0.012522	0.029198	0.0055332	0.0090456	0.038635	0.0071117	0.0053684	0.0027153	0.12001	0.0011985	0.0038246	0.0066835
"232A"	"1/11/2017"	2	3	2	"A"	"356,492"	0.187458325	2.511186654	NA	1.85518e-05	0.26717011	NA	NA	NA	"D"	5	1	"1D5"	0.013654	0.00895	2.2345	2.5016	4.6796	4.3145	1.7182	0.87702	1.2563	0.024438	0.98776	0.34848	0.18798	0.20666	1.0866	1.3433	1.7131	2.7162	0.39989	0.77323	0.11511	0.78459	0.16873	1.0664	0.12863	0.65238	0.13725	0.58865	2.4438	0.15855	0.44605	0.10576	0.040873	0.42992	0.16477	0.085561	0.60636	0.14607	0.37724	0.45215	0.16415	1.9224	1.1256	0.027931	0.0083555	0.0016818	0.0022601	0.0043577	0.016327	0.019185	0.016286	0.0079802	0.0074885	0.0019652	0.0034946	0.0065285	0.026506	0.0065813	0.0026588	0.0044409	0.001494	0.0072254	0.00069354	0.0010378	0.32034	0.33675	0.11627	0.34666	0.18503	0.98252	0.037258	0.015007	0.028618	0.025805	0.025282	0.039386	0.031419	0.017583	0.018236	0.011771	0.010017	0.003198	0.017315	0.0015478	0.0092694	0.0024114
"143A"	"1/10/2017"	1	4	3	"A"	"360,492"	0.036166674	NA	1.298926131	2.82531e-05	3.10574022	NA	NA	6.36017e-06	"D"	6	1	"1D6"	0.012695	0.0074922	1.2601	1.5896	2.1582	6.2824	2.9446	1.9719	0.16344	0.027882	0.97081	1.272	0.10543	0.24192	3.2557	1.4364	0.90344	1.766	0.38315	0.85417	0.099789	0.80179	0.10261	1.0534	0.11706	0.61728	0.13215	0.57623	2.5016	0.15698	0.49338	0.15545	0.18473	0.52836	0.17073	0.14513	0.86508	0.14675	0.35983	0.3709	0.13379	1.6795	1.2419	0.29002	0.0057564	0.0012349	0.0055118	0.0013365	0.0040369	0.054088	0.0034987	0.0087962	0.015061	0.0015401	0.0020478	0.0026874	0.017513	0.001448	0.00048023	0.0010372	0.00064537	0.0013347	0.00052294	8.7787e-05	0.37856	0.26927	0.15711	0.33389	0.16588	1.0213	0.038154	0.015457	0.016708	0.011488	0.020025	0.030477	0.0092394	0.010063	0.070536	0.0055579	0.006849	0.0022537	0.015335	0.00056572	0.0084827	0.0027152
"311A"	"1/12/2017"	3	1	1	"A"	"356"	0.192091653	7.573429193	NA	NA	NA	NA	NA	5.08355e-06	"D"	7	1	"1D7"	0.013385	0.0087012	2.0752	2.2588	3.1452	5.648	2.145	1.0938	1.1237	0.024144	0.94793	0.42596	0.17469	0.21953	1.0967	1.1357	2.0715	2.2467	0.41183	0.79738	0.1167	0.80249	0.15254	1.0638	0.13171	0.67015	0.14167	0.60101	2.4974	0.18409	0.47948	0.1591	0.042026	0.45227	0.17414	0.090028	0.78486	0.15644	0.38971	0.48563	0.16077	2.0033	1.1618	0.031378	0.021479	0.0016045	0.0024701	0.0062783	0.035128	0.023592	0.016626	0.0066233	0.0057395	0.0025288	0.003345	0.005823	0.012437	0.0059155	0.002961	0.0064591	0.0027647	0.01071	0.00074633	0.00044669	0.32925	0.3522	0.11725	0.35559	0.19219	1.0161	0.039347	0.014282	0.033031	0.018611	0.025556	0.041493	0.04236	0.015534	0.011237	0.014818	0.0097082	0.0045511	0.021986	0.0024153	0.0092654	0.0027437
"241A"	"1/11/2017"	2	4	1	"A"	"356,519"	0.304358322	5.510818678	NA	NA	NA	NA	NA	103.7898345	"D"	8	1	"1D8"	0.010999	0.0072259	2.1169	1.8749	4.1018	4.8628	2.1738	1.0622	2.0675	0.022954	0.8186	0.43508	0.18479	0.22137	1.4129	1.0709	2.9101	2.7005	0.4699	0.93317	0.1085	0.96131	0.16866	1.7096	0.10985	0.41788	0.12102	0.47191	2.6892	0.23311	1.0457	0.10451	0.03713	0.47905	0.17123	0.059287	0.67225	0.099372	0.3378	0.36325	0.14775	1.658	0.9619	0.0073848	0.0061112	0.002084	0.001963	0.0042353	0.0060719	0.020803	0.017769	0.0054849	0.0050969	0.0020678	0.0028157	0.0049198	0.018681	0.0060057	0.0019732	0.0041059	0.0019206	0.0065412	0.0011299	0.001355	0.42906	0.24941	0.16557	0.31511	0.18677	1.1321	0.034789	0.013817	0.022369	0.023437	0.01878	0.035525	0.026732	0.014623	0.023728	0.0093964	0.0068435	0.003672	0.061582	0.0016796	0.0091179	0.003666
"271A"	"1/11/2017"	2	7	1	"A"	"492,519"	0.31925832	NA	NA	NA	0.348443445	NA	4.63948e-06	180.3855821	"D"	9	1	"1D9"	0.0089726	0.010319	1.0754	1.0629	2.1621	6.0583	3.9047	2.2741	1.6073	0.018292	0.78612	1.168	0.10107	0.27122	4.3733	0.55547	3.2419	2.2158	0.51103	1.0632	0.1009	1.1223	0.092985	1.7904	0.086023	0.30017	0.10821	0.43076	2.8173	0.30766	1.5017	0.11732	0.033101	0.44633	0.16589	0.054633	0.82602	0.11212	0.32551	0.50006	0.13864	1.4144	0.99763	0.004562	0.0061291	0.002576	0.0012766	0.0017844	0.01216	0.030163	0.019547	0.0064396	0.0058783	0.0018182	0.003039	0.0038681	0.036193	0.0033568	0.00082879	0.00062434	0.0013012	0.00074677	0.0013111	0.0017127	0.48642	0.17798	0.15598	0.27627	0.17682	1.2407	0.032501	0.019731	0.010042	0.026408	0.010734	0.028625	0.0062377	0.0102	0.048126	0.0029446	0.0046221	0.0014287	0.1061	0.0014657	0.0027291	0.0068233
"131A"	"1/10/2017"	1	3	1	"A"	"356,361"	0.037366664	0.329621799	NA	2.267495943	NA	3.16066e-05	NA	NA	"D"	10	1	"1D10"	0.010005	0.0081431	1.5248	1.7754	2.0916	6.0312	2.5992	1.5762	0.37953	0.025979	0.99239	3.4108	0.13076	0.23098	2.5617	0.78888	1.5183	1.864	0.40024	0.78409	0.10985	0.77675	0.1201	0.97868	0.12411	0.64761	0.13257	0.57912	2.4159	0.18309	0.46552	0.16887	0.039266	0.45742	0.17737	0.079582	0.81711	0.17138	0.35529	0.59626	0.16573	1.8557	1.2799	0.011784	0.006654	0.001829	0.0026383	0.0060128	0.0047951	0.02049	0.010573	0.005553	0.0060109	0.0025478	0.0035293	0.0059648	0.010622	0.0022641	0.0028561	0.0064978	0.0033028	0.0094536	0.00032798	0.00017042	0.33292	0.32473	0.12491	0.33359	0.1846	0.98344	0.035645	0.0087371	0.030558	0.014249	0.028417	0.041866	0.010543	0.010076	0.046395	0.014255	0.0094484	0.0042374	0.092305	0.0032737	0.0084698	0.0022838
"274A"	"1/11/2017"	2	7	4	"A"	"502,519"	0.30865832	NA	NA	NA	NA	NA	0.032398923	183.2846639	"D"	11	1	"1D11"	0.0089553	0.011134	0.98013	1.1104	1.7875	5.9576	3.5445	2.1775	1.2237	0.05399	0.78237	1.0851	0.094644	0.25841	3.9571	0.54964	2.8984	2.0056	0.4841	1.0153	0.10107	1.0767	0.10146	1.6542	0.1237	0.32459	0.10691	0.44431	2.6609	0.23939	1.2432	0.12856	0.035612	0.42562	0.17194	0.05497	0.80543	0.13723	0.30761	0.6006	0.14598	1.4611	1.0815	0.0058427	0.0063647	0.0032698	0.0020227	0.0040845	0.004092	0.029157	0.01883	0.0050102	0.0046746	0.0021037	0.0020439	0.0041455	0.029564	0.0036663	0.0026747	0.0038648	0.0018405	0.0052199	0.00077772	0.0021968	0.46711	0.18765	0.15645	0.27699	0.17487	1.1686	0.033118	0.014723	0.018562	0.019147	0.013615	0.028726	0.0053053	0.0095662	0.03558	0.0069345	0.0059524	0.0036618	0.10488	0.00098165	0.0044047	0.0071635
